"x","y","occ"
-1459174.00925776,-2788953.39350221,0
-1904207.73345173,-2900211.8245507,0
1236703.35845567,-3456503.97979316,0
1356520.13035405,-3507854.02489246,0
-278122.971973783,-3302453.84449524,0
-1578990.78115614,-3097053.66409803,0
-1784390.96155335,-2848861.7794514,0
-1082607.01186287,-1933119.30851382,0
-1347915.57820927,-3884421.02228735,0
-1245215.48801067,-2960120.21049989,0
706086.225762867,-2934445.18795024,0
688969.5440631,-2925886.84710035,0
1091211.56400764,-2634903.2582043,0
-534873.197470301,-3199753.75429664,0
1142561.60910695,-2198427.87486022,0
808786.315961474,-3439387.29809339,0
937161.428709733,-1958794.33106347,0
-1339357.23735939,-3020028.59644908,0
338077.569217859,-2095727.78466161,0
346635.910067743,-2746161.68925279,0
1442103.53885288,-2891653.48370082,0
-594781.583419488,-1873210.92256463,0
1638945.37840021,-2891653.48370082,0
1707412.10519929,-3165520.3908971,0
945719.769559617,-3319570.52619501,0
757436.270862171,-3413712.27554374,0
920044.747009965,-4175404.6111834,0
-115514.495825989,-2446619.75950685,0
-2006907.82365033,-2780395.05265233,0
-560548.220019952,-3550645.72914188,0
492127.70451577,-3807395.9546384,0
1288053.40355497,-3482179.00234281,0
329519.228367975,-2592111.55395488,0
1228145.01760579,-1984469.35361312,0
-1467732.35010765,-3251103.79939594,0
-1382148.94160881,-3644787.4784906,0
-440731.448121578,-1684927.42386718,0
-962790.239964497,-1847535.90001498,0
-1827182.66580277,-2729045.00755302,0
-1724482.57560417,-3550645.72914188,0
269610.842418788,-2600669.89480476,0
697527.884912984,-4295221.38308178,0
-1715924.23475428,-3413712.27554374,0
-954231.899114613,-3353803.88959455,0
1305170.08525474,-4226754.65628271,0
1202469.99505613,-3978562.77163607,0
-440731.448121578,-3576320.75169153,0
-1630340.82625544,-2951561.86965,0
-457848.129821345,-3405153.93469385,0
1407870.17545335,-3285337.16279548,0
-1253773.82886055,-2677694.96245372,0
1579036.99245103,-2977236.89219966,0
-1484849.03180742,-2840303.43860151,0
834461.338511126,-3088495.32324815,0
586269.453864493,-3807395.9546384,0
278169.183268672,-3447945.63894327,0
329519.228367975,-1873210.92256463,0
714644.566612751,-2960120.21049989,0
757436.270862171,-3079936.98239826,0
748877.930012287,-4166846.27033352,0
-158306.200075408,-2147077.82976092,0
312402.546668207,-2155636.1706108,0
1236703.35845567,-3593437.4333913,0
-1056931.98931322,-3516412.36574234,0
-1228098.8063109,-2746161.68925279,0
894369.724460314,-3045703.61899873,0
-868648.490615773,-3011470.25559919,0
1664620.40094987,-3225428.77684629,0
902928.065310198,-2378153.03270778,0
81327.3437213414,-3713254.20528967,0
397985.955167046,-2823186.75690175,0
774552.952561939,-4132612.90693399,0
380869.273467279,-2052936.08041219,0
1048419.85975822,-2694811.64415349,0
1116886.5865573,-3259662.14024583,0
954278.110409501,-3696137.52358991,0
1664620.40094987,-3516412.36574234,0
329519.228367975,-4055587.83928503,0
1476336.90225242,-3704695.86443979,0
-1596107.46285591,-3208312.09514652,0
817344.656811358,-2395269.71440755,0
-1210982.12461113,-2326802.98760848,0
-106956.154976105,-1368268.81242148,0
-526314.856620417,-3422270.61639362,0
-1921324.4151515,-2848861.7794514,0
1125444.92740718,-3601995.77424118,0
389427.614317162,-3465062.32064304,0
184027.433919948,-3619112.45594095,0
-320914.676223203,-2703369.98500337,0
-124072.836675873,-2934445.18795024,0
1014186.49635869,-3405153.93469385,0
1253820.04015544,-2301127.96505883,0
1399311.83460346,-4312338.06478155,0
-21372.7464772656,-2138519.48891103,0
-1775832.62070347,-2797511.73435209,0
-29931.0873271495,-3105612.00494791,0
-509198.174920649,-3610554.11509107,0
-320914.676223203,-1693485.76471707,0
-791623.422966818,-2198427.87486022,0
98444.0254211093,-2823186.75690175,0
-868648.490615773,-3079936.98239826,0
937161.428709733,-4106937.88438433,0
-569106.560869836,-2309686.30590871,0
-851531.808916006,-2112844.46636138,0
-551989.879170069,-3020028.59644908,0
-218214.586024596,-1933119.30851382,0
1262378.38100532,-3216870.43599641,0
611944.476414144,-4115496.22523422,0
-278122.971973783,-1565110.65196881,0
1108328.24570741,-2001586.03531289,0
295285.864968439,-3935771.06738665,0
-774506.74126705,-3388037.25299408,0
-21372.7464772656,-2506528.14545604,0
243935.819869136,-3156962.05004722,0
817344.656811358,-2087169.44381173,0
1048419.85975822,-3062820.3006985,0
-586223.242569604,-3319570.52619501,0
697527.884912984,-4055587.83928503,0
-474964.811521113,-2429503.07780709,0
1168236.6316566,-3174078.73174699,0
-81281.132426453,-2198427.87486022,0
997069.814658921,-3422270.61639362,0
-594781.583419488,-2284011.28335906,0
534919.408765189,-3276778.82194559,0
-637573.287668908,-2592111.55395488,0
-1536199.07690672,-3833070.97718805,0
825902.997661242,-4047029.49843515,0
-1442057.327558,-2403828.05525743,0
1202469.99505613,-3653345.81934049,0
226819.138169368,-1864652.58171475,0
979953.132959153,-4260988.01968224,0
945719.769559617,-2318244.64675859,0
1305170.08525474,-3079936.98239826,0
808786.315961474,-3687579.18274002,0
-1270890.51056032,-2335361.32845836,0
363752.591767511,-2138519.48891103,0
1099769.90485753,-2960120.21049989,0
-1493407.3726573,-2574994.87225511,0
1476336.90225242,-3045703.61899873,0
29977.2986220379,-3559204.06999176,0
-243889.608574247,-3413712.27554374,0
107002.366270993,-1984469.35361312,0
-697481.673618095,-2378153.03270778,0
218260.797319484,-2241219.57910964,0
-1467732.35010765,-3285337.16279548,0
757436.270862171,-2121402.80721126,0
577711.113014609,-3490737.34319269,0
-106956.154976105,-3490737.34319269,0
834461.338511126,-1873210.92256463,0
1810112.19539789,-3216870.43599641,0
-1014140.2850638,-3148403.70919733,0
-158306.200075408,-3584879.09254141,0
-783065.082116934,-3268220.48109571,0
757436.270862171,-2472294.7820565,0
-1270890.51056032,-2703369.98500337,0
-800181.763816702,-1890327.6042644,0
1339403.44865428,-4158287.92948364,0
-278122.971973783,-2583553.213105,0
765994.611712055,-4303779.72393166,0
149794.070520413,-3824512.63633816,0
-1673132.53050486,-2532203.16800569,0
-646131.628518792,-2104286.1255115,0
-945673.558264729,-2831745.09775163,0
107002.366270993,-1838977.5591651,0
945719.769559617,-2720486.66670314,0
-158306.200075408,-3465062.32064304,0
-808740.104666586,-2266894.60165929,0
38535.6394719218,-3567762.41084165,0
-29931.0873271495,-1856094.24086486,0
252494.16071902,-3285337.16279548,0
355194.250917627,-2446619.75950685,0
-1313682.21480974,-2489411.46375627,0
885811.38361043,-1625019.037918,0
-1022698.62591368,-2746161.68925279,0
-1613224.14455567,-2438061.41865697,0
-380823.06217239,-1565110.65196881,0
1442103.53885288,-3490737.34319269,0
-397939.743872158,-3293895.50364536,0
526361.067915305,-3379478.9121442,0
-363706.380472622,-1659252.40131753,0
-1048373.64846334,-2754720.03010267,0
-1707365.8939044,-2874536.80200105,0
432219.318566582,-3174078.73174699,0
-440731.448121578,-2018702.71701266,0
817344.656811358,-1864652.58171475,0
-979906.921664264,-1916002.62681405,0
954278.110409501,-2677694.96245372,0
526361.067915305,-2806070.07520198,0
89885.6845712253,-1779069.17321591,0
-1185307.10206148,-3028586.93729896,0
526361.067915305,-3559204.06999176,0
-432173.107271694,-3465062.32064304,0
278169.183268672,-3721812.54613956,0
-474964.811521113,-2771836.71180244,0
-1946999.43770115,-3097053.66409803,0
-1014140.2850638,-1804744.19576556,0
-1587549.12200602,-3756045.90953909,0
611944.476414144,-2814628.41605186,0
-1142515.39781206,-3747487.56868921,0
-1279448.8514102,-2343919.66930825,0
-1193865.44291136,-2352478.01015813,0
-98397.8141262209,-3499295.68404257,0
-286681.312823667,-1744835.80981637,0
-979906.921664264,-3191195.41344675,0
-55606.1098768013,-3610554.11509107,0
175469.093070065,-2574994.87225511,0
954278.110409501,-2831745.09775163,0
1912812.2855965,-3011470.25559919,0
1527686.94735172,-3345245.54874466,0
29977.2986220379,-3670462.50104025,0
1279495.06270509,-4278104.70138201,0
-723156.696167747,-2566436.53140523,0
-842973.468066122,-3319570.52619501,0
-688923.332768211,-2224102.89740987,0
1339403.44865428,-3216870.43599641,0
979953.132959153,-3824512.63633816,0
-945673.558264729,-2857420.12030128,0
-1108282.03441252,-3696137.52358991,0
962836.451259385,-4346571.42818108,0
1561920.31075126,-3268220.48109571,0
509244.386215537,-3559204.06999176,0
-1467732.35010765,-2574994.87225511,0
534919.408765189,-3764604.25038898,0
-1442057.327558,-3841629.31803793,0
1467778.56140254,-3011470.25559919,0
-1193865.44291136,-3439387.29809339,0
1690295.42349952,-2694811.64415349,0
1510570.26565196,-3524970.70659223,0
843019.67936101,-4141171.24778387,0
261052.501568904,-3704695.86443979,0
1193911.65420625,-2241219.57910964,0
-1467732.35010765,-3379478.9121442,0
-1690249.21220463,-3379478.9121442,0
-1116840.37526241,-2155636.1706108,0
-47047.7690269173,-2369594.6918579,0
-774506.74126705,-3002911.91474931,0
920044.747009965,-1796185.85491568,0
-551989.879170069,-3114170.3457978,0
449336.00026635,-3550645.72914188,0
312402.546668207,-3276778.82194559,0
1536245.28820161,-3328128.8670449,0
1074094.88230788,-3773162.59123886,0
1870020.58134708,-3233987.11769617,0
-988465.262514148,-3679020.84189014,0
-132631.177525757,-2472294.7820565,0
286727.524118555,-2703369.98500337,0
-509198.174920649,-1821860.87746533,0
1424986.85715312,-3028586.93729896,0
1279495.06270509,-3174078.73174699,0
-1536199.07690672,-2994353.57389942,0
1656062.06009998,-2746161.68925279,0
-1792949.30240324,-2848861.7794514,0
526361.067915305,-3062820.3006985,0
-937115.217414845,-3679020.84189014,0
971394.792109269,-4141171.24778387,0
1159678.29080672,-3353803.88959455,0
252494.16071902,-3747487.56868921,0
543477.749615073,-3182637.07259687,0
21418.957772154,-2446619.75950685,0
1390753.49375358,-2694811.64415349,0
47093.9803218057,-3687579.18274002,0
-1519082.39520695,-2737603.34840291,0
1442103.53885288,-3542087.38829199,0
1142561.60910695,-3097053.66409803,0
-611898.265119256,-3413712.27554374,0
843019.67936101,-2925886.84710035,0
209702.4564696,-1419618.85752078,0
-89839.4732763369,-3088495.32324815,0
1450661.87970277,-2686253.3033036,0
-646131.628518792,-3285337.16279548,0
808786.315961474,-2917328.50625047,0
1690295.42349952,-2703369.98500337,0
1407870.17545335,-3730370.88698944,0
577711.113014609,-2506528.14545604,0
-1347915.57820927,-3850187.65888782,0
526361.067915305,-2583553.213105,0
1698853.7643494,-3268220.48109571,0
654736.180663564,-2412386.39610732,0
-1501965.71350718,-3499295.68404257,0
654736.180663564,-2840303.43860151,0
-389381.403022274,-2403828.05525743,0
1519128.60650184,-3747487.56868921,0
295285.864968439,-1907444.28596417,0
-611898.265119256,-3473620.66149292,0
1579036.99245103,-3619112.45594095,0
937161.428709733,-1470968.90262009,0
1022744.83720857,-3661904.16019037,0
1484895.2431023,-3285337.16279548,0
1347961.78950416,-3533529.04744211,0
1784437.17284824,-2900211.8245507,0
1459220.22055265,-3713254.20528967,0
449336.00026635,-3798837.61378851,0
-457848.129821345,-3191195.41344675,0
483569.363665886,-3242545.45854606,0
509244.386215537,-2027261.05786254,0
-1570432.44030625,-3910096.044837,0
235377.479019252,-3465062.32064304,0
509244.386215537,-3079936.98239826,0
1065536.54145799,-3319570.52619501,0
355194.250917627,-2129961.14806115,0
-877206.831465657,-2874536.80200105,0
-697481.673618095,-2386711.37355767,0
12860.6169222701,-2172752.85231057,0
-1005581.94421392,-2780395.05265233,0
1159678.29080672,-4081262.86183468,0
141235.729670529,-2523644.82715581,0
-329473.017073087,-3028586.93729896,0
962836.451259385,-3156962.05004722,0
962836.451259385,-3225428.77684629,0
620502.817264028,-2472294.7820565,0
346635.910067743,-2634903.2582043,0
-911440.194865193,-2112844.46636138,0
1091211.56400764,-2652019.93990407,0
1108328.24570741,-3456503.97979316,0
72769.0028714575,-1539435.62941916,0
-1288007.19226009,-2823186.75690175,0
800227.975111591,-2206986.2157101,0
851578.020210894,-3174078.73174699,0
-1074048.67101299,-3002911.91474931,0
843019.67936101,-3687579.18274002,0
1168236.6316566,-2592111.55395488,0
72769.0028714575,-2917328.50625047,0
-1116840.37526241,-3251103.79939594,0
-1904207.73345173,-2703369.98500337,0
1219586.6767559,-1873210.92256463,0
389427.614317162,-3011470.25559919,0
-1382148.94160881,-2497969.80460616,0
-842973.468066122,-3422270.61639362,0
577711.113014609,-2284011.28335906,0
-748831.718717399,-2087169.44381173,0
-1587549.12200602,-2746161.68925279,0
-1168190.42036171,-3285337.16279548,0
-1433498.98670811,-3550645.72914188,0
-149747.859225524,-1813302.53661544,0
-1279448.8514102,-3833070.97718805,0
-106956.154976105,-3148403.70919733,0
-543431.538320185,-2694811.64415349,0
-338031.357922971,-2095727.78466161,0
-1801507.64325312,-2848861.7794514,0
1228145.01760579,-2583553.213105,0
-1844299.34750254,-3345245.54874466,0
-1442057.327558,-3388037.25299408,0
-1810065.984103,-2883095.14285093,0
843019.67936101,-3516412.36574234,0
-329473.017073087,-3422270.61639362,0
697527.884912984,-3910096.044837,0
38535.6394719218,-2104286.1255115,0
-586223.242569604,-3482179.00234281,0
1784437.17284824,-3473620.66149292,0
-363706.380472622,-3447945.63894327,0
89885.6845712253,-1796185.85491568,0
714644.566612751,-3131287.02749757,0
1382195.1529037,-3088495.32324815,0
843019.67936101,-1599344.01536835,0
-1082607.01186287,-3516412.36574234,0
-962790.239964497,-2241219.57910964,0
-902881.854015309,-3533529.04744211,0
-808740.104666586,-1873210.92256463,0
1048419.85975822,-2258336.26080941,0
-1724482.57560417,-2960120.21049989,0
1852903.89964731,-3156962.05004722,0
-1108282.03441252,-3105612.00494791,0
-226772.92687448,-2078611.10296184,0
-1544757.4177566,-3653345.81934049,0
808786.315961474,-3328128.8670449,0
1356520.13035405,-3285337.16279548,0
149794.070520413,-2420944.7369572,0
-1827182.66580277,-2686253.3033036,0
-1039815.30761345,-3028586.93729896,0
-320914.676223203,-1565110.65196881,0
-1775832.62070347,-2652019.93990407,0
-1151073.73866194,-3182637.07259687,0
269610.842418788,-2720486.66670314,0
-1484849.03180742,-2617786.57650453,0
-1690249.21220463,-3627670.79679083,0
175469.093070065,-3670462.50104025,0
-500639.834070765,-2292569.62420894,0
-466406.470671229,-2549319.84970546,0
-21372.7464772656,-2326802.98760848,0
1176794.97250648,-4791605.15237505,0
192585.774769832,-3482179.00234281,0
-928556.876564961,-3020028.59644908,0
1031303.17805846,-2241219.57910964,0
-4256.06477749776,-3114170.3457978,0
-1578990.78115614,-3465062.32064304,0
-500639.834070765,-3071378.64154838,0
64210.6620215736,-3345245.54874466,0
-1604665.80370579,-3482179.00234281,0
1108328.24570741,-4800163.49322493,0
577711.113014609,-2600669.89480476,0
-201097.904324828,-3388037.25299408,0
1065536.54145799,-3311012.18534513,0
1039861.51890834,-3636229.13764072,0
911486.406160082,-2669136.62160383,0
757436.270862171,-3516412.36574234,0
552036.090464957,-4072704.5209848,0
945719.769559617,-4098379.54353445,0
534919.408765189,-3208312.09514652,0
-569106.560869836,-2925886.84710035,0
-346589.698772854,-2206986.2157101,0
-1638899.16710533,-3388037.25299408,0
-12814.4056273817,-2078611.10296184,0
175469.093070065,-2420944.7369572,0
1373636.81205381,-4141171.24778387,0
483569.363665886,-2806070.07520198,0
492127.70451577,-2583553.213105,0
731761.248312519,-2078611.10296184,0
654736.180663564,-3867304.34058758,0
-1099723.69356264,-2472294.7820565,0
1142561.60910695,-1710602.44641684,0
-201097.904324828,-3439387.29809339,0
-1527640.73605684,-3079936.98239826,0
1724528.78689905,-2814628.41605186,0
688969.5440631,-3422270.61639362,0
303844.205818323,-2335361.32845836,0
4302.27607238616,-1470968.90262009,0
-1433498.98670811,-3413712.27554374,0
1347961.78950416,-3319570.52619501,0
1125444.92740718,-1787627.51406579,0
-791623.422966818,-1941677.6493637,0
1108328.24570741,-3251103.79939594,0
-1707365.8939044,-3233987.11769617,0
757436.270862171,-2771836.71180244,0
783111.293411823,-3071378.64154838,0
-1365032.25990904,-3097053.66409803,0
-1005581.94421392,-1958794.33106347,0
475011.022816002,-2677694.96245372,0
1116886.5865573,-4055587.83928503,0
-252447.949424131,-2164194.51146068,0
1142561.60910695,-4235312.99713259,0
-500639.834070765,-2788953.39350221,0
851578.020210894,-4209637.97458294,0
1211028.33590602,-3465062.32064304,0
-594781.583419488,-3559204.06999176,0
-269564.631123899,-2241219.57910964,0
1715970.44604917,-2925886.84710035,0
-1878532.71090208,-3062820.3006985,0
1536245.28820161,-3507854.02489246,0
971394.792109269,-2010144.37616277,0
-1108282.03441252,-2874536.80200105,0
-551989.879170069,-1916002.62681405,0
1724528.78689905,-3610554.11509107,0
4302.27607238616,-1385385.49412125,0
338077.569217859,-3028586.93729896,0
-834415.127216238,-2523644.82715581,0
363752.591767511,-3824512.63633816,0
988511.473809037,-4380804.79158062,0
-21372.7464772656,-1496643.92516974,0
-21372.7464772656,-3079936.98239826,0
1476336.90225242,-3191195.41344675,0
1288053.40355497,-3987121.11248596,0
-115514.495825989,-2823186.75690175,0
1151119.94995683,-4149729.58863375,0
-1099723.69356264,-2497969.80460616,0
192585.774769832,-3679020.84189014,0
945719.769559617,-1907444.28596417,0
-1544757.4177566,-2557878.19055534,0
29977.2986220379,-2164194.51146068,0
-1125398.71611229,-2472294.7820565,0
47093.9803218057,-2001586.03531289,0
-218214.586024596,-3567762.41084165,0
-1056931.98931322,-3182637.07259687,0
-1784390.96155335,-2617786.57650453,0
-757390.059567283,-1967352.67191335,0
1219586.6767559,-2121402.80721126,0
954278.110409501,-3713254.20528967,0
72769.0028714575,-2266894.60165929,0
-1476290.69095753,-3807395.9546384,0
-620456.60596914,-3465062.32064304,0
-611898.265119256,-2147077.82976092,0
158352.411370297,-3328128.8670449,0
1168236.6316566,-4132612.90693399,0
440777.659416466,-3661904.16019037,0
